AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-250.00,432.00,-4305.00,-515.00,486.00,-879.00
133.00,203.00,-4342.00,-71.00,942.00,-738.00
144.00,432.00,-4923.00,444.00,1096.00,-685.00
259.00,385.00,-4316.00,-78.00,333.00,-485.00
218.00,-27.00,-4685.00,152.00,253.00,-218.00
66.00,140.00,-4473.00,-145.00,476.00,-349.00
191.00,53.00,-4458.00,64.00,234.00,-327.00
-64.00,62.00,-4479.00,86.00,187.00,-265.00
85.00,47.00,-4479.00,-138.00,386.00,-279.00
329.00,22.00,-4475.00,37.00,232.00,-203.00
237.00,96.00,-4661.00,75.00,-81.00,-51.00
165.00,9.00,-4533.00,34.00,-3.00,-52.00
244.00,-111.00,-4349.00,51.00,38.00,-17.00
113.00,111.00,-4356.00,-119.00,78.00,115.00
66.00,225.00,-4463.00,-63.00,87.00,108.00
268.00,201.00,-4521.00,68.00,114.00,96.00
202.00,147.00,-4493.00,45.00,184.00,-68.00
281.00,171.00,-4458.00,-48.00,161.00,-57.00
305.00,164.00,-4478.00,86.00,-156.00,-3.00
178.00,131.00,-4230.00,-11.00,-233.00,88.00
226.00,18.00,-4696.00,30.00,-472.00,242.00
183.00,11.00,-4360.00,-28.00,-245.00,97.00
172.00,130.00,-4438.00,81.00,21.00,64.00
-20.00,-104.00,-4543.00,154.00,-176.00,50.00
-445.00,-239.00,-4485.00,-181.00,-537.00,188.00
-605.00,90.00,-4638.00,-169.00,-232.00,528.00
-94.00,-33.00,-4052.00,223.00,-197.00,500.00
-71.00,195.00,-3958.00,-96.00,-79.00,739.00
88.00,198.00,-4724.00,49.00,20.00,742.00
189.00,130.00,-4536.00,263.00,77.00,817.00
449.00,241.00,-4598.00,74.00,-32.00,792.00
448.00,174.00,-4532.00,-19.00,-226.00,695.00
353.00,178.00,-4309.00,-182.00,-215.00,719.00
351.00,283.00,-4335.00,70.00,94.00,618.00
456.00,369.00,-4430.00,138.00,31.00,556.00
444.00,447.00,-4343.00,-14.00,-150.00,432.00
320.00,259.00,-4591.00,-20.00,-141.00,234.00
417.00,-53.00,-4225.00,207.00,-276.00,277.00
112.00,294.00,-4315.00,-41.00,-464.00,305.00
300.00,137.00,-4463.00,45.00,-263.00,301.00
215.00,161.00,-4381.00,-90.00,-127.00,239.00
271.00,194.00,-4594.00,-112.00,-299.00,308.00
195.00,224.00,-4429.00,-57.00,-318.00,280.00
286.00,272.00,-4364.00,-45.00,-173.00,225.00
305.00,68.00,-4379.00,57.00,-26.00,116.00
545.00,-228.00,-4618.00,107.00,39.00,192.00
249.00,86.00,-4558.00,-43.00,-186.00,488.00
250.00,227.00,-4112.00,-66.00,-423.00,427.00
-24.00,172.00,-4471.00,-251.00,-317.00,461.00
28.00,272.00,-4338.00,-115.00,-471.00,453.00
87.00,119.00,-4410.00,3.00,-424.00,266.00
19.00,108.00,-4747.00,17.00,-132.00,325.00
363.00,172.00,-4122.00,56.00,-467.00,298.00
57.00,225.00,-4748.00,36.00,-562.00,397.00
509.00,278.00,-4299.00,-60.00,-554.00,270.00
380.00,114.00,-4721.00,-65.00,-341.00,185.00
450.00,120.00,-4426.00,-67.00,-525.00,200.00
245.00,126.00,-4616.00,66.00,-772.00,229.00
339.00,194.00,-4356.00,-26.00,-1098.00,197.00
77.00,302.00,-4292.00,-146.00,-1335.00,270.00
-201.00,166.00,-4194.00,-21.00,-1430.00,180.00
-230.00,183.00,-4502.00,22.00,-708.00,77.00
64.00,409.00,-4421.00,71.00,104.00,99.00
112.00,296.00,-4335.00,69.00,371.00,-197.00
362.00,156.00,-4602.00,0.00,97.00,-304.00
84.00,190.00,-4345.00,-33.00,-512.00,-83.00
47.00,130.00,-4496.00,44.00,-432.00,13.00
100.00,84.00,-4477.00,176.00,-342.00,-185.00
157.00,-42.00,-4512.00,159.00,-81.00,-288.00
187.00,-59.00,-4492.00,8.00,-99.00,-138.00
198.00,122.00,-4538.00,-69.00,-261.00,75.00
33.00,190.00,-4485.00,61.00,-557.00,32.00
36.00,165.00,-4458.00,133.00,-643.00,-85.00
120.00,165.00,-4401.00,51.00,-434.00,-79.00
95.00,160.00,-4480.00,48.00,-317.00,-80.00
92.00,213.00,-4393.00,68.00,-391.00,-54.00
15.00,183.00,-4464.00,67.00,-416.00,-33.00
78.00,182.00,-4425.00,85.00,-423.00,-134.00
-52.00,121.00,-4361.00,34.00,-469.00,-134.00
-15.00,214.00,-4361.00,0.00,-345.00,-48.00
38.00,126.00,-4404.00,65.00,-116.00,-97.00
47.00,108.00,-4358.00,100.00,-82.00,0.00
-61.00,12.00,-4456.00,69.00,-150.00,47.00
-21.00,67.00,-4441.00,95.00,-208.00,118.00
17.00,136.00,-4476.00,81.00,-36.00,169.00
210.00,-202.00,-4991.00,88.00,152.00,44.00
281.00,20.00,-4583.00,157.00,-188.00,81.00
8.00,113.00,-4509.00,138.00,-292.00,228.00
-54.00,204.00,-4055.00,153.00,-423.00,143.00
-273.00,67.00,-4408.00,75.00,-70.00,23.00
-111.00,141.00,-4380.00,-17.00,-47.00,129.00
-119.00,327.00,-4411.00,-82.00,-4.00,282.00
98.00,220.00,-4399.00,9.00,-122.00,151.00
10.00,172.00,-4498.00,103.00,258.00,-131.00
150.00,115.00,-4554.00,-36.00,310.00,35.00
198.00,253.00,-4412.00,18.00,-10.00,320.00
-17.00,180.00,-4502.00,72.00,-108.00,99.00
67.00,60.00,-4388.00,198.00,-85.00,94.00
56.00,162.00,-4492.00,-35.00,-104.00,47.00
36.00,175.00,-4473.00,17.00,9.00,-10.00
32.00,264.00,-4385.00,81.00,-8.00,-57.00
34.00,190.00,-4416.00,114.00,37.00,-56.00
105.00,237.00,-4480.00,51.00,-32.00,-110.00
58.00,157.00,-4520.00,33.00,-182.00,-205.00
86.00,187.00,-4420.00,114.00,-111.00,-249.00
-38.00,138.00,-4394.00,146.00,98.00,-323.00
-36.00,204.00,-4395.00,39.00,221.00,-174.00
23.00,211.00,-4426.00,48.00,470.00,-238.00
69.00,114.00,-4512.00,83.00,638.00,-519.00
-78.00,-38.00,-4565.00,247.00,604.00,-385.00
60.00,227.00,-4410.00,56.00,436.00,-263.00
52.00,170.00,-4451.00,122.00,311.00,-321.00
53.00,186.00,-4440.00,66.00,224.00,-369.00
120.00,136.00,-4495.00,1.00,118.00,-300.00
51.00,108.00,-4401.00,32.00,-95.00,-194.00
111.00,136.00,-4484.00,29.00,-58.00,-223.00
120.00,74.00,-4487.00,55.00,-62.00,-260.00
43.00,215.00,-4366.00,9.00,-231.00,-86.00
85.00,168.00,-4484.00,-37.00,-391.00,-82.00
0.00,129.00,-4401.00,77.00,-384.00,-121.00
4.00,108.00,-4486.00,55.00,-213.00,-102.00
64.00,71.00,-4463.00,101.00,-121.00,-51.00
25.00,159.00,-4396.00,68.00,-93.00,-64.00
78.00,116.00,-4411.00,50.00,-108.00,-43.00
64.00,164.00,-4388.00,32.00,-322.00,41.00
13.00,165.00,-4478.00,25.00,-469.00,62.00
-7.00,129.00,-4462.00,65.00,-475.00,73.00
73.00,120.00,-4482.00,25.00,-600.00,111.00
-76.00,233.00,-4319.00,79.00,-266.00,-149.00
-5.00,117.00,-4424.00,77.00,73.00,-291.00
75.00,144.00,-4465.00,18.00,-31.00,-72.00
26.00,155.00,-4427.00,42.00,-214.00,-30.00
-8.00,134.00,-4474.00,120.00,-192.00,-181.00
11.00,81.00,-4409.00,96.00,-160.00,-183.00
-2.00,111.00,-4443.00,19.00,-126.00,-28.00
12.00,140.00,-4440.00,26.00,-186.00,13.00
6.00,155.00,-4446.00,67.00,-205.00,-63.00
1.00,156.00,-4437.00,56.00,-271.00,-34.00
1.00,163.00,-4405.00,73.00,-295.00,-2.00
-12.00,142.00,-4422.00,75.00,-206.00,-69.00
-14.00,138.00,-4434.00,85.00,-142.00,-81.00
-30.00,159.00,-4444.00,60.00,-131.00,-46.00
17.00,102.00,-4468.00,58.00,-102.00,-36.00
-43.00,118.00,-4464.00,75.00,-164.00,-33.00
39.00,136.00,-4419.00,52.00,-111.00,-7.00
26.00,142.00,-4431.00,40.00,-126.00,28.00
8.00,150.00,-4443.00,53.00,-120.00,-17.00
-2.00,145.00,-4451.00,42.00,-130.00,7.00
-56.00,152.00,-4402.00,70.00,-123.00,-18.00
-29.00,71.00,-4632.00,121.00,36.00,-12.00
93.00,189.00,-4378.00,26.00,89.00,0.00
7.00,116.00,-4384.00,53.00,-91.00,12.00
-60.00,131.00,-4448.00,38.00,-103.00,48.00
-16.00,190.00,-4403.00,14.00,42.00,11.00
-46.00,146.00,-4449.00,72.00,98.00,-124.00
-63.00,137.00,-4426.00,33.00,199.00,-159.00
0.00,186.00,-4447.00,14.00,225.00,-129.00
-31.00,177.00,-4408.00,70.00,216.00,-137.00
4.00,141.00,-4454.00,50.00,204.00,-78.00
1.00,112.00,-4480.00,26.00,163.00,-30.00
40.00,139.00,-4466.00,15.00,79.00,38.00
-9.00,157.00,-4400.00,-3.00,107.00,87.00
-3.00,137.00,-4440.00,14.00,147.00,15.00
-41.00,146.00,-4446.00,20.00,244.00,6.00
-81.00,142.00,-4426.00,3.00,430.00,-41.00
-19.00,156.00,-4423.00,15.00,606.00,-107.00
-18.00,169.00,-4415.00,27.00,716.00,-138.00
-26.00,134.00,-4436.00,52.00,835.00,-162.00
46.00,139.00,-4478.00,76.00,957.00,-186.00
55.00,135.00,-4457.00,66.00,910.00,-120.00
214.00,50.00,-4504.00,-3.00,534.00,112.00
131.00,181.00,-4543.00,-134.00,-13.00,209.00
50.00,91.00,-4491.00,68.00,-79.00,108.00
50.00,109.00,-4384.00,67.00,180.00,10.00
64.00,150.00,-4473.00,-60.00,175.00,137.00
167.00,147.00,-4593.00,-5.00,81.00,159.00
54.00,95.00,-4500.00,35.00,-91.00,62.00
37.00,208.00,-4414.00,-26.00,-17.00,157.00
-16.00,102.00,-4397.00,-22.00,160.00,162.00
12.00,132.00,-4433.00,-7.00,264.00,96.00
61.00,168.00,-4432.00,-70.00,474.00,173.00
49.00,124.00,-4451.00,-52.00,540.00,241.00
35.00,155.00,-4447.00,-42.00,498.00,158.00
94.00,196.00,-4440.00,-10.00,604.00,126.00
54.00,132.00,-4429.00,21.00,753.00,16.00
50.00,153.00,-4452.00,59.00,861.00,-17.00
90.00,185.00,-4417.00,110.00,951.00,-15.00
126.00,139.00,-4478.00,164.00,886.00,-52.00
168.00,154.00,-4456.00,138.00,733.00,-88.00
133.00,157.00,-4515.00,97.00,500.00,-62.00
139.00,134.00,-4408.00,56.00,327.00,-107.00
142.00,150.00,-4435.00,110.00,317.00,-106.00
80.00,180.00,-4429.00,114.00,466.00,-176.00
88.00,161.00,-4419.00,208.00,670.00,-222.00
132.00,158.00,-4461.00,204.00,839.00,-225.00
174.00,129.00,-4451.00,185.00,803.00,-239.00
172.00,156.00,-4489.00,139.00,535.00,-237.00
108.00,112.00,-4521.00,114.00,396.00,-142.00
145.00,158.00,-4462.00,119.00,459.00,-174.00
170.00,151.00,-4433.00,129.00,486.00,-206.00
184.00,130.00,-4459.00,109.00,442.00,-187.00
169.00,129.00,-4425.00,115.00,424.00,-140.00
185.00,151.00,-4462.00,88.00,444.00,-179.00
154.00,135.00,-4414.00,129.00,460.00,-196.00
196.00,115.00,-4469.00,108.00,358.00,-227.00
219.00,143.00,-4479.00,161.00,241.00,-246.00
195.00,98.00,-4440.00,49.00,257.00,-80.00
196.00,138.00,-4472.00,18.00,301.00,13.00
195.00,136.00,-4470.00,35.00,223.00,0.00
189.00,127.00,-4443.00,56.00,196.00,-6.00
186.00,150.00,-4447.00,23.00,205.00,10.00
199.00,154.00,-4458.00,47.00,204.00,-25.00
194.00,133.00,-4430.00,53.00,170.00,-10.00
189.00,169.00,-4463.00,21.00,144.00,35.00
185.00,122.00,-4437.00,24.00,123.00,37.00
216.00,123.00,-4443.00,16.00,132.00,40.00
212.00,140.00,-4460.00,1.00,105.00,73.00
204.00,155.00,-4456.00,16.00,83.00,63.00
192.00,124.00,-4455.00,2.00,76.00,61.00
227.00,126.00,-4462.00,-4.00,88.00,61.00
208.00,129.00,-4436.00,13.00,85.00,40.00
198.00,145.00,-4400.00,20.00,65.00,49.00
192.00,132.00,-4449.00,13.00,61.00,58.00
202.00,137.00,-4424.00,28.00,72.00,42.00
206.00,155.00,-4466.00,17.00,98.00,32.00
209.00,152.00,-4428.00,30.00,97.00,18.00
173.00,143.00,-4476.00,19.00,109.00,-15.00
237.00,118.00,-4438.00,28.00,102.00,-6.00
189.00,142.00,-4434.00,25.00,107.00,-1.00
224.00,152.00,-4462.00,34.00,107.00,-9.00
219.00,129.00,-4447.00,31.00,108.00,-17.00
239.00,150.00,-4467.00,52.00,117.00,-25.00
215.00,142.00,-4444.00,29.00,114.00,-34.00
207.00,123.00,-4436.00,39.00,96.00,-29.00
227.00,123.00,-4451.00,42.00,64.00,-33.00
229.00,141.00,-4420.00,30.00,73.00,-33.00
235.00,133.00,-4453.00,38.00,32.00,-38.00
230.00,137.00,-4443.00,44.00,23.00,-28.00
211.00,117.00,-4452.00,20.00,4.00,-24.00
223.00,149.00,-4431.00,32.00,-17.00,-23.00
232.00,147.00,-4440.00,22.00,-28.00,-13.00
242.00,123.00,-4486.00,21.00,-21.00,-25.00
201.00,143.00,-4438.00,30.00,-16.00,-6.00
246.00,128.00,-4427.00,34.00,-3.00,-22.00
230.00,119.00,-4451.00,33.00,3.00,-19.00
228.00,133.00,-4433.00,42.00,19.00,-33.00
213.00,125.00,-4442.00,46.00,21.00,-23.00
233.00,154.00,-4453.00,35.00,36.00,-27.00
207.00,136.00,-4450.00,33.00,32.00,-27.00
217.00,114.00,-4433.00,25.00,51.00,-26.00
256.00,135.00,-4432.00,32.00,50.00,-32.00
203.00,124.00,-4433.00,44.00,41.00,-36.00
216.00,150.00,-4441.00,46.00,37.00,-39.00
238.00,139.00,-4446.00,36.00,44.00,-21.00
227.00,128.00,-4444.00,44.00,34.00,-25.00
220.00,125.00,-4451.00,29.00,25.00,-25.00
228.00,135.00,-4443.00,46.00,28.00,-31.00
216.00,136.00,-4459.00,35.00,16.00,-29.00
204.00,122.00,-4428.00,32.00,19.00,-30.00
218.00,131.00,-4470.00,35.00,15.00,-36.00
205.00,151.00,-4456.00,29.00,22.00,-21.00
209.00,144.00,-4444.00,29.00,9.00,-15.00
230.00,134.00,-4454.00,36.00,13.00,-13.00
229.00,128.00,-4463.00,38.00,9.00,-29.00
238.00,116.00,-4448.00,36.00,-1.00,-25.00
233.00,142.00,-4452.00,50.00,7.00,-26.00
233.00,150.00,-4458.00,35.00,6.00,-22.00
251.00,125.00,-4460.00,38.00,12.00,-26.00
230.00,153.00,-4424.00,44.00,6.00,-28.00
222.00,138.00,-4459.00,44.00,20.00,-31.00
205.00,118.00,-4451.00,43.00,32.00,-28.00
229.00,113.00,-4440.00,32.00,23.00,-20.00
235.00,128.00,-4459.00,40.00,27.00,-29.00
252.00,120.00,-4430.00,34.00,19.00,-29.00
214.00,117.00,-4473.00,40.00,29.00,-40.00
213.00,123.00,-4424.00,37.00,34.00,-36.00
221.00,155.00,-4478.00,45.00,34.00,-42.00
215.00,130.00,-4447.00,40.00,18.00,-36.00
233.00,160.00,-4448.00,41.00,17.00,-30.00
231.00,143.00,-4462.00,43.00,10.00,-37.00
236.00,138.00,-4431.00,46.00,26.00,-32.00
233.00,146.00,-4458.00,24.00,16.00,-30.00
233.00,123.00,-4451.00,37.00,1.00,-29.00
233.00,167.00,-4426.00,37.00,9.00,-19.00
231.00,150.00,-4464.00,42.00,5.00,-19.00
234.00,131.00,-4449.00,46.00,13.00,-30.00
238.00,133.00,-4452.00,32.00,13.00,-25.00
226.00,114.00,-4464.00,37.00,10.00,-24.00
241.00,135.00,-4446.00,47.00,14.00,-17.00
212.00,141.00,-4440.00,27.00,9.00,-15.00
220.00,136.00,-4484.00,42.00,1.00,-31.00
221.00,144.00,-4469.00,39.00,21.00,-25.00
218.00,139.00,-4441.00,35.00,15.00,-35.00
248.00,129.00,-4458.00,41.00,17.00,-16.00
213.00,151.00,-4432.00,42.00,5.00,-23.00
219.00,140.00,-4446.00,37.00,15.00,-34.00
247.00,131.00,-4456.00,40.00,20.00,-33.00
226.00,127.00,-4485.00,46.00,15.00,-26.00
234.00,130.00,-4447.00,46.00,21.00,-28.00
234.00,146.00,-4479.00,36.00,10.00,-27.00
239.00,156.00,-4439.00,46.00,18.00,-25.00
254.00,124.00,-4448.00,36.00,13.00,-29.00
210.00,128.00,-4431.00,23.00,12.00,-33.00
243.00,150.00,-4456.00,37.00,11.00,-31.00
244.00,123.00,-4443.00,34.00,4.00,-24.00
225.00,151.00,-4458.00,35.00,8.00,-27.00
223.00,135.00,-4441.00,36.00,17.00,-34.00
242.00,122.00,-4455.00,31.00,14.00,-25.00
243.00,135.00,-4432.00,36.00,12.00,-29.00
227.00,172.00,-4483.00,44.00,14.00,-15.00
216.00,149.00,-4424.00,35.00,19.00,-36.00
250.00,133.00,-4455.00,24.00,17.00,-32.00
227.00,128.00,-4428.00,39.00,13.00,-21.00
225.00,125.00,-4451.00,48.00,9.00,-28.00
251.00,141.00,-4468.00,34.00,16.00,-30.00
212.00,148.00,-4408.00,39.00,12.00,-35.00
221.00,147.00,-4425.00,38.00,6.00,-28.00
248.00,147.00,-4462.00,33.00,22.00,-25.00
251.00,145.00,-4444.00,45.00,22.00,-38.00
213.00,116.00,-4449.00,26.00,5.00,-28.00
212.00,141.00,-4442.00,33.00,9.00,-25.00
238.00,134.00,-4441.00,27.00,21.00,-34.00
255.00,125.00,-4464.00,33.00,6.00,-33.00
244.00,152.00,-4469.00,31.00,13.00,-31.00
214.00,112.00,-4417.00,31.00,0.00,-26.00
202.00,140.00,-4427.00,29.00,11.00,-27.00
232.00,149.00,-4449.00,34.00,0.00,-26.00
227.00,126.00,-4443.00,40.00,3.00,-44.00
246.00,139.00,-4445.00,34.00,8.00,-21.00
226.00,141.00,-4451.00,42.00,6.00,-25.00
242.00,130.00,-4425.00,37.00,12.00,-21.00
246.00,130.00,-4468.00,37.00,8.00,-36.00
247.00,147.00,-4450.00,40.00,16.00,-31.00
224.00,150.00,-4478.00,45.00,7.00,-38.00
236.00,132.00,-4430.00,43.00,22.00,-38.00
203.00,131.00,-4436.00,34.00,14.00,-22.00
205.00,108.00,-4442.00,36.00,7.00,-31.00
243.00,141.00,-4436.00,31.00,11.00,-28.00
212.00,148.00,-4439.00,42.00,6.00,-24.00
260.00,145.00,-4483.00,36.00,9.00,-26.00
260.00,150.00,-4443.00,40.00,6.00,-33.00
228.00,147.00,-4494.00,34.00,13.00,-30.00
233.00,148.00,-4465.00,37.00,3.00,-36.00
228.00,139.00,-4390.00,42.00,7.00,-29.00
206.00,106.00,-4483.00,27.00,6.00,-20.00
255.00,122.00,-4452.00,39.00,11.00,-26.00
210.00,128.00,-4451.00,44.00,6.00,-22.00
242.00,152.00,-4448.00,35.00,13.00,-28.00
238.00,140.00,-4452.00,52.00,16.00,-26.00
236.00,110.00,-4470.00,44.00,5.00,-38.00
225.00,133.00,-4440.00,47.00,12.00,-23.00
223.00,137.00,-4452.00,33.00,3.00,-36.00
235.00,158.00,-4415.00,43.00,9.00,-16.00
228.00,138.00,-4409.00,40.00,11.00,-33.00
241.00,144.00,-4458.00,47.00,9.00,-30.00
275.00,150.00,-4431.00,40.00,6.00,-37.00
226.00,131.00,-4424.00,41.00,7.00,-22.00
267.00,135.00,-4436.00,37.00,4.00,-31.00
243.00,148.00,-4453.00,45.00,11.00,-33.00
235.00,131.00,-4460.00,45.00,10.00,-33.00
220.00,146.00,-4472.00,38.00,5.00,-23.00
237.00,137.00,-4448.00,32.00,9.00,-45.00
233.00,143.00,-4447.00,27.00,8.00,-34.00
245.00,136.00,-4435.00,38.00,3.00,-32.00
238.00,143.00,-4434.00,46.00,10.00,-30.00
216.00,139.00,-4460.00,35.00,4.00,-26.00
234.00,151.00,-4459.00,42.00,12.00,-30.00
235.00,124.00,-4434.00,43.00,19.00,-37.00
231.00,127.00,-4461.00,35.00,22.00,-30.00
229.00,148.00,-4463.00,50.00,-4.00,-42.00
212.00,133.00,-4436.00,27.00,9.00,-32.00
232.00,140.00,-4435.00,35.00,19.00,-24.00
247.00,147.00,-4436.00,36.00,14.00,-33.00
244.00,138.00,-4430.00,54.00,8.00,-30.00
213.00,139.00,-4419.00,35.00,6.00,-34.00
214.00,144.00,-4459.00,27.00,7.00,-30.00
205.00,135.00,-4456.00,41.00,8.00,-40.00
242.00,144.00,-4442.00,32.00,0.00,-27.00
264.00,135.00,-4424.00,35.00,5.00,-35.00
233.00,129.00,-4463.00,35.00,11.00,-33.00
230.00,129.00,-4409.00,35.00,11.00,-29.00
248.00,139.00,-4459.00,54.00,10.00,-22.00
248.00,136.00,-4448.00,44.00,-4.00,-24.00
238.00,134.00,-4432.00,32.00,6.00,-35.00
226.00,130.00,-4471.00,46.00,12.00,-26.00
245.00,157.00,-4434.00,36.00,8.00,-25.00
247.00,178.00,-4452.00,32.00,13.00,-37.00
238.00,151.00,-4467.00,35.00,10.00,-26.00
213.00,124.00,-4446.00,32.00,14.00,-22.00
233.00,149.00,-4433.00,39.00,1.00,-33.00
231.00,148.00,-4444.00,31.00,8.00,-37.00
235.00,125.00,-4423.00,37.00,9.00,-26.00
239.00,146.00,-4452.00,40.00,5.00,-28.00
245.00,125.00,-4428.00,31.00,1.00,-35.00
231.00,159.00,-4463.00,36.00,9.00,-43.00
242.00,135.00,-4453.00,26.00,1.00,-28.00
210.00,118.00,-4438.00,36.00,5.00,-43.00
222.00,150.00,-4418.00,38.00,10.00,-25.00
233.00,146.00,-4428.00,27.00,16.00,-31.00
199.00,131.00,-4437.00,43.00,6.00,-31.00
227.00,133.00,-4403.00,34.00,-2.00,-31.00
243.00,146.00,-4436.00,35.00,12.00,-28.00
232.00,129.00,-4491.00,40.00,11.00,-23.00
230.00,149.00,-4459.00,33.00,14.00,-31.00
210.00,138.00,-4454.00,26.00,2.00,-23.00
225.00,137.00,-4437.00,30.00,9.00,-31.00
236.00,135.00,-4438.00,40.00,16.00,-27.00
228.00,127.00,-4432.00,34.00,12.00,-26.00
239.00,136.00,-4422.00,35.00,6.00,-23.00
246.00,143.00,-4434.00,38.00,8.00,-32.00
248.00,149.00,-4419.00,44.00,11.00,-38.00
238.00,144.00,-4462.00,49.00,10.00,-33.00
256.00,134.00,-4462.00,38.00,10.00,-23.00
201.00,145.00,-4415.00,37.00,16.00,-22.00
221.00,125.00,-4480.00,34.00,10.00,-39.00
228.00,155.00,-4442.00,46.00,0.00,-24.00
242.00,139.00,-4461.00,49.00,11.00,-25.00
222.00,130.00,-4437.00,41.00,15.00,-44.00
228.00,149.00,-4425.00,41.00,0.00,-23.00
249.00,133.00,-4465.00,51.00,4.00,-28.00
223.00,142.00,-4457.00,44.00,12.00,-21.00
247.00,129.00,-4457.00,39.00,2.00,-24.00
237.00,146.00,-4437.00,43.00,8.00,-25.00
234.00,151.00,-4443.00,36.00,6.00,-31.00
227.00,123.00,-4455.00,30.00,9.00,-32.00
246.00,139.00,-4453.00,44.00,15.00,-32.00
238.00,105.00,-4480.00,40.00,14.00,-38.00
234.00,140.00,-4464.00,32.00,3.00,-30.00
217.00,126.00,-4427.00,31.00,7.00,-41.00
255.00,150.00,-4460.00,37.00,-2.00,-29.00
237.00,126.00,-4459.00,29.00,1.00,-29.00
231.00,151.00,-4439.00,35.00,8.00,-35.00
229.00,130.00,-4446.00,34.00,-8.00,-31.00
231.00,138.00,-4471.00,43.00,13.00,-34.00
235.00,120.00,-4450.00,51.00,2.00,-36.00
230.00,127.00,-4416.00,21.00,8.00,-33.00
226.00,143.00,-4417.00,35.00,4.00,-16.00
252.00,136.00,-4410.00,48.00,10.00,-21.00
228.00,133.00,-4429.00,31.00,14.00,-28.00
233.00,121.00,-4437.00,32.00,11.00,-39.00
218.00,146.00,-4442.00,22.00,15.00,-21.00
243.00,151.00,-4437.00,37.00,-2.00,-33.00
252.00,134.00,-4409.00,46.00,6.00,-27.00
240.00,131.00,-4447.00,44.00,5.00,-35.00
236.00,133.00,-4436.00,30.00,18.00,-31.00
232.00,133.00,-4452.00,37.00,3.00,-27.00
218.00,133.00,-4429.00,35.00,13.00,-45.00
232.00,139.00,-4436.00,33.00,4.00,-26.00
267.00,131.00,-4421.00,43.00,1.00,-30.00
228.00,132.00,-4448.00,36.00,6.00,-33.00
237.00,110.00,-4416.00,42.00,14.00,-40.00
249.00,134.00,-4444.00,35.00,13.00,-29.00
208.00,128.00,-4433.00,43.00,2.00,-20.00
229.00,130.00,-4487.00,38.00,6.00,-25.00
247.00,133.00,-4412.00,39.00,11.00,-29.00
216.00,115.00,-4454.00,38.00,16.00,-35.00
230.00,135.00,-4431.00,27.00,9.00,-21.00
239.00,157.00,-4464.00,40.00,11.00,-24.00
232.00,122.00,-4481.00,42.00,15.00,-31.00
206.00,131.00,-4432.00,35.00,3.00,-21.00
225.00,127.00,-4484.00,39.00,4.00,-28.00
234.00,143.00,-4424.00,48.00,10.00,-27.00
223.00,147.00,-4450.00,45.00,8.00,-34.00
225.00,134.00,-4444.00,37.00,12.00,-26.00
233.00,138.00,-4427.00,32.00,8.00,-36.00
238.00,117.00,-4454.00,50.00,14.00,-29.00
239.00,145.00,-4442.00,36.00,4.00,-28.00
255.00,138.00,-4444.00,27.00,2.00,-21.00
233.00,127.00,-4456.00,39.00,11.00,-38.00
235.00,118.00,-4471.00,29.00,1.00,-37.00
255.00,110.00,-4445.00,38.00,7.00,-17.00
224.00,124.00,-4487.00,33.00,-6.00,-37.00
229.00,151.00,-4428.00,37.00,6.00,-33.00
240.00,128.00,-4433.00,40.00,5.00,-30.00
238.00,162.00,-4433.00,35.00,6.00,-40.00
229.00,120.00,-4449.00,34.00,13.00,-25.00
226.00,166.00,-4436.00,29.00,17.00,-36.00
245.00,136.00,-4467.00,35.00,11.00,-21.00
225.00,150.00,-4417.00,41.00,10.00,-30.00
229.00,151.00,-4452.00,36.00,6.00,-38.00
224.00,145.00,-4438.00,37.00,6.00,-33.00
233.00,126.00,-4433.00,37.00,17.00,-30.00
227.00,134.00,-4494.00,41.00,11.00,-28.00
253.00,136.00,-4442.00,39.00,17.00,-37.00
225.00,136.00,-4424.00,34.00,3.00,-30.00
229.00,150.00,-4468.00,34.00,10.00,-27.00
226.00,146.00,-4430.00,24.00,10.00,-37.00
255.00,141.00,-4416.00,43.00,0.00,-29.00
234.00,123.00,-4473.00,26.00,3.00,-37.00
229.00,139.00,-4414.00,40.00,10.00,-38.00
249.00,137.00,-4440.00,43.00,6.00,-30.00
244.00,130.00,-4452.00,44.00,1.00,-28.00
267.00,129.00,-4437.00,30.00,9.00,-31.00
244.00,129.00,-4456.00,31.00,0.00,-34.00
237.00,131.00,-4434.00,34.00,0.00,-33.00
230.00,138.00,-4430.00,29.00,16.00,-28.00
238.00,134.00,-4459.00,38.00,6.00,-31.00
228.00,141.00,-4470.00,27.00,13.00,-36.00
239.00,154.00,-4451.00,41.00,-2.00,-34.00
263.00,134.00,-4426.00,44.00,12.00,-37.00
199.00,153.00,-4442.00,23.00,2.00,-29.00
238.00,148.00,-4434.00,40.00,4.00,-26.00
243.00,143.00,-4448.00,30.00,9.00,-37.00
236.00,166.00,-4458.00,37.00,3.00,-24.00
252.00,145.00,-4434.00,31.00,13.00,-34.00
240.00,116.00,-4435.00,42.00,10.00,-35.00
244.00,133.00,-4447.00,37.00,4.00,-33.00
237.00,130.00,-4469.00,33.00,10.00,-28.00
213.00,146.00,-4444.00,27.00,9.00,-29.00
238.00,148.00,-4407.00,31.00,7.00,-30.00
234.00,142.00,-4432.00,34.00,1.00,-42.00
209.00,130.00,-4399.00,41.00,3.00,-29.00
