AccX,AccY,AccZ,GyroX,GyroY,GyroZ
66.00,3996.00,173.00,3419.00,383.00,-226.00
117.00,3945.00,170.00,3890.00,404.00,-163.00
52.00,3923.00,172.00,4766.00,382.00,-116.00
17.00,3987.00,120.00,5137.00,366.00,-179.00
13.00,4062.00,85.00,5470.00,351.00,-185.00
52.00,4108.00,39.00,5284.00,290.00,-144.00
92.00,4058.00,-32.00,5141.00,214.00,-113.00
104.00,4048.00,-77.00,5606.00,199.00,-91.00
84.00,4009.00,-192.00,6230.00,245.00,-19.00
112.00,3938.00,-219.00,7208.00,253.00,126.00
90.00,3845.00,-283.00,8679.00,244.00,151.00
122.00,3849.00,-345.00,9753.00,220.00,79.00
43.00,3864.00,-405.00,10613.00,161.00,-106.00
-11.00,3964.00,-496.00,11104.00,30.00,-299.00
19.00,3940.00,-633.00,11362.00,-164.00,-407.00
119.00,3878.00,-858.00,12335.00,-237.00,-458.00
114.00,3906.00,-1100.00,13609.00,-126.00,-461.00
-6.00,4144.00,-1336.00,13868.00,108.00,-473.00
-98.00,4285.00,-1505.00,12123.00,399.00,-499.00
3.00,4051.00,-1613.00,11652.00,783.00,-481.00
102.00,3964.00,-1713.00,12507.00,1096.00,-364.00
-4.00,3859.00,-1806.00,13754.00,1374.00,-188.00
-47.00,3700.00,-1869.00,15106.00,1603.00,-100.00
-19.00,3849.00,-1877.00,14935.00,1669.00,-24.00
9.00,3862.00,-1858.00,12620.00,1474.00,-53.00
18.00,3734.00,-1929.00,10375.00,1151.00,-276.00
-11.00,3581.00,-2010.00,9217.00,803.00,-572.00
44.00,3613.00,-2191.00,9178.00,575.00,-755.00
-2.00,3666.00,-2294.00,8805.00,400.00,-926.00
-62.00,3680.00,-2489.00,8741.00,330.00,-997.00
-8.00,3773.00,-2670.00,8485.00,478.00,-795.00
74.00,3712.00,-2689.00,7308.00,696.00,-583.00
128.00,3486.00,-2747.00,6871.00,890.00,-403.00
131.00,3243.00,-2783.00,7740.00,1034.00,-258.00
85.00,3253.00,-2823.00,9297.00,1171.00,-142.00
33.00,3081.00,-2886.00,10755.00,1202.00,-111.00
-26.00,3133.00,-2959.00,12236.00,1199.00,-128.00
-30.00,3182.00,-3077.00,12644.00,1157.00,-216.00
-17.00,3139.00,-3136.00,12124.00,1076.00,-283.00
22.00,3170.00,-3150.00,10617.00,1025.00,-280.00
87.00,3080.00,-3163.00,8848.00,930.00,-309.00
45.00,2888.00,-3304.00,7807.00,791.00,-401.00
69.00,2832.00,-3421.00,7674.00,674.00,-461.00
97.00,2728.00,-3620.00,8443.00,656.00,-466.00
118.00,2738.00,-3717.00,9138.00,942.00,-341.00
152.00,2727.00,-3795.00,8900.00,1336.00,-239.00
79.00,2549.00,-3744.00,9206.00,1576.00,-153.00
-4.00,2589.00,-3691.00,9373.00,1708.00,-50.00
46.00,2580.00,-3570.00,8569.00,1584.00,-16.00
50.00,2372.00,-3607.00,8401.00,1334.00,59.00
26.00,2235.00,-3637.00,9266.00,1119.00,209.00
76.00,2184.00,-3761.00,9914.00,979.00,333.00
91.00,2111.00,-3840.00,9922.00,981.00,365.00
102.00,2054.00,-3796.00,8457.00,1011.00,256.00
141.00,1867.00,-3814.00,7057.00,905.00,-13.00
195.00,1733.00,-3879.00,6546.00,719.00,-230.00
166.00,1712.00,-4007.00,6379.00,589.00,-406.00
129.00,1689.00,-4081.00,6595.00,569.00,-493.00
97.00,1732.00,-4078.00,6628.00,631.00,-477.00
99.00,1614.00,-4144.00,7418.00,642.00,-456.00
140.00,1655.00,-4182.00,7800.00,812.00,-341.00
159.00,1681.00,-4192.00,7249.00,918.00,-196.00
179.00,1536.00,-4107.00,6510.00,965.00,-80.00
231.00,1417.00,-4086.00,6065.00,963.00,-5.00
194.00,1338.00,-3994.00,5444.00,709.00,-15.00
159.00,1274.00,-3953.00,4860.00,401.00,-58.00
192.00,1260.00,-3940.00,4229.00,102.00,-123.00
168.00,1274.00,-3890.00,3194.00,-259.00,-174.00
157.00,1236.00,-3949.00,2314.00,-721.00,-188.00
163.00,1262.00,-4015.00,1855.00,-1150.00,-114.00
156.00,1235.00,-4181.00,1284.00,-1448.00,15.00
173.00,1185.00,-4336.00,1222.00,-1579.00,132.00
105.00,1023.00,-4497.00,2222.00,-1443.00,272.00
199.00,1085.00,-4539.00,2549.00,-1026.00,361.00
173.00,997.00,-4449.00,2502.00,-735.00,345.00
160.00,1007.00,-4355.00,2858.00,-582.00,349.00
145.00,1005.00,-4333.00,3104.00,-609.00,392.00
132.00,1041.00,-4380.00,3227.00,-694.00,441.00
66.00,1026.00,-4447.00,3056.00,-570.00,550.00
80.00,845.00,-4458.00,3607.00,-342.00,668.00
125.00,788.00,-4417.00,4598.00,-96.00,762.00
196.00,765.00,-4349.00,4901.00,66.00,814.00
240.00,693.00,-4273.00,4701.00,68.00,796.00
166.00,602.00,-4276.00,4535.00,-99.00,681.00
132.00,631.00,-4369.00,4491.00,-300.00,535.00
112.00,660.00,-4504.00,4249.00,-317.00,459.00
154.00,670.00,-4565.00,4095.00,-195.00,481.00
122.00,600.00,-4581.00,4525.00,58.00,590.00
160.00,626.00,-4577.00,4236.00,387.00,692.00
109.00,556.00,-4464.00,3513.00,523.00,676.00
161.00,465.00,-4399.00,3016.00,518.00,601.00
155.00,495.00,-4408.00,2643.00,443.00,564.00
218.00,491.00,-4411.00,2120.00,387.00,537.00
182.00,419.00,-4408.00,1623.00,335.00,565.00
114.00,404.00,-4389.00,1659.00,367.00,619.00
102.00,461.00,-4367.00,1576.00,441.00,706.00
127.00,445.00,-4217.00,1317.00,382.00,856.00
75.00,398.00,-4198.00,1212.00,165.00,965.00
112.00,371.00,-4293.00,753.00,-44.00,950.00
169.00,304.00,-4394.00,355.00,-156.00,880.00
168.00,276.00,-4405.00,-9.00,-158.00,818.00
198.00,200.00,-4434.00,-52.00,-142.00,749.00
245.00,235.00,-4458.00,-36.00,-119.00,670.00
180.00,201.00,-4506.00,182.00,-10.00,589.00
133.00,246.00,-4486.00,325.00,200.00,527.00
141.00,260.00,-4418.00,484.00,308.00,491.00
201.00,245.00,-4301.00,451.00,251.00,450.00
186.00,134.00,-4235.00,530.00,-17.00,372.00
200.00,169.00,-4229.00,560.00,-276.00,199.00
99.00,114.00,-4330.00,416.00,-394.00,1.00
163.00,114.00,-4369.00,594.00,-447.00,-211.00
194.00,180.00,-4446.00,489.00,-432.00,-392.00
180.00,247.00,-4456.00,425.00,-435.00,-478.00
197.00,341.00,-4516.00,391.00,-412.00,-452.00
135.00,393.00,-4456.00,221.00,-363.00,-374.00
111.00,380.00,-4458.00,148.00,-284.00,-279.00
86.00,368.00,-4429.00,236.00,-241.00,-183.00
79.00,337.00,-4391.00,137.00,-258.00,-113.00
116.00,273.00,-4386.00,218.00,-324.00,-73.00
124.00,265.00,-4417.00,289.00,-407.00,-75.00
73.00,237.00,-4471.00,367.00,-408.00,-148.00
69.00,220.00,-4523.00,422.00,-340.00,-237.00
49.00,267.00,-4608.00,648.00,-236.00,-282.00
99.00,340.00,-4522.00,577.00,-116.00,-244.00
143.00,358.00,-4453.00,544.00,-62.00,-147.00
95.00,377.00,-4467.00,309.00,-16.00,-74.00
61.00,331.00,-4393.00,59.00,-32.00,-5.00
86.00,262.00,-4333.00,119.00,-115.00,40.00
62.00,271.00,-4337.00,-3.00,-183.00,66.00
41.00,233.00,-4323.00,-52.00,-258.00,51.00
83.00,197.00,-4369.00,123.00,-348.00,19.00
63.00,264.00,-4434.00,133.00,-389.00,17.00
106.00,312.00,-4468.00,52.00,-435.00,53.00
115.00,329.00,-4530.00,0.00,-445.00,129.00
90.00,366.00,-4547.00,-129.00,-332.00,258.00
132.00,364.00,-4620.00,-246.00,-158.00,449.00
72.00,297.00,-4591.00,-60.00,11.00,638.00
61.00,288.00,-4550.00,55.00,155.00,713.00
25.00,281.00,-4491.00,32.00,275.00,746.00
16.00,353.00,-4414.00,95.00,275.00,826.00
112.00,386.00,-4383.00,80.00,139.00,1006.00
138.00,395.00,-4488.00,69.00,30.00,1233.00
107.00,381.00,-4541.00,17.00,75.00,1363.00
66.00,423.00,-4578.00,-217.00,230.00,1499.00
80.00,545.00,-4464.00,-221.00,403.00,1836.00
75.00,556.00,-4371.00,-21.00,474.00,2314.00
156.00,568.00,-4282.00,224.00,442.00,2847.00
143.00,389.00,-4204.00,688.00,321.00,3380.00
211.00,108.00,-4094.00,1639.00,-229.00,3587.00
-130.00,322.00,-4212.00,1894.00,-449.00,3560.00
6.00,342.00,-4353.00,1331.00,-454.00,3668.00
-172.00,109.00,-4390.00,1244.00,-377.00,3630.00
-205.00,54.00,-4304.00,885.00,-349.00,3161.00
-79.00,-10.00,-4228.00,428.00,-522.00,2667.00
19.00,20.00,-4212.00,113.00,-829.00,2279.00
12.00,46.00,-4234.00,-95.00,-1072.00,2024.00
-45.00,148.00,-4232.00,-462.00,-1202.00,1882.00
27.00,219.00,-4307.00,-755.00,-1388.00,1875.00
101.00,261.00,-4353.00,-888.00,-1582.00,1963.00
-17.00,304.00,-4459.00,-1004.00,-1624.00,2074.00
36.00,328.00,-4425.00,-782.00,-1487.00,2307.00
225.00,294.00,-4465.00,-162.00,-1391.00,2658.00
171.00,282.00,-4538.00,420.00,-1365.00,2978.00
-42.00,270.00,-4549.00,784.00,-1320.00,3181.00
-115.00,170.00,-4516.00,1372.00,-1192.00,3284.00
45.00,-23.00,-4291.00,4403.00,-1404.00,3567.00
-159.00,514.00,-4296.00,4519.00,-1355.00,3825.00
-171.00,146.00,-4284.00,4117.00,-1155.00,4064.00
-191.00,157.00,-4301.00,5194.00,-1418.00,4283.00
-147.00,144.00,-4329.00,4866.00,-1774.00,4389.00
-154.00,12.00,-4452.00,4344.00,-1992.00,4481.00
-150.00,-72.00,-4488.00,3574.00,-2004.00,4487.00
-55.00,-202.00,-4594.00,2825.00,-1774.00,4475.00
-153.00,-287.00,-4587.00,2236.00,-1491.00,4156.00
-76.00,-409.00,-4620.00,930.00,-1201.00,3445.00
-112.00,-452.00,-4625.00,607.00,-965.00,2879.00
-161.00,-295.00,-4659.00,1010.00,-762.00,2577.00
-343.00,-179.00,-4712.00,1480.00,-419.00,2488.00
-9.00,-155.00,-4759.00,2384.00,143.00,2919.00
226.00,-158.00,-4939.00,3260.00,340.00,3420.00
24.00,-121.00,-5066.00,4566.00,574.00,3989.00
-89.00,72.00,-5086.00,5930.00,1113.00,4708.00
-43.00,348.00,-4969.00,6356.00,1931.00,5542.00
-270.00,354.00,-4845.00,6148.00,2723.00,6338.00
-411.00,282.00,-4549.00,5174.00,3447.00,6848.00
-394.00,-96.00,-4314.00,4338.00,3729.00,7065.00
-310.00,-333.00,-4044.00,3227.00,3609.00,6855.00
-271.00,-623.00,-3804.00,1015.00,3040.00,6265.00
-288.00,-1069.00,-3728.00,-1029.00,1970.00,5169.00
-133.00,-1292.00,-3927.00,-1426.00,879.00,3932.00
-42.00,-1077.00,-4200.00,-1688.00,214.00,2910.00
97.00,-873.00,-4521.00,-2158.00,-196.00,2180.00
136.00,-551.00,-4787.00,-1684.00,134.00,2043.00
138.00,46.00,-4798.00,-715.00,1014.00,2710.00
155.00,419.00,-4734.00,-337.00,1748.00,4002.00
51.00,507.00,-4657.00,1001.00,2415.00,5841.00
15.00,507.00,-4608.00,2695.00,2887.00,7627.00
-28.00,376.00,-4477.00,3567.00,3471.00,9179.00
-258.00,251.00,-4352.00,4020.00,4045.00,10283.00
17.00,140.00,-4186.00,3738.00,4283.00,11291.00
-373.00,-354.00,-3911.00,2498.00,3601.00,11295.00
-452.00,-1062.00,-3700.00,1406.00,2706.00,10320.00
-142.00,-1487.00,-3707.00,1426.00,1689.00,8929.00
-133.00,-1558.00,-3786.00,570.00,621.00,7379.00
20.00,-1593.00,-3992.00,-461.00,46.00,5691.00
165.00,-1666.00,-4143.00,-1107.00,-319.00,4065.00
143.00,-1434.00,-4257.00,-811.00,-250.00,2730.00
221.00,-767.00,-4417.00,-297.00,-66.00,2232.00
189.00,-159.00,-4461.00,-1004.00,69.00,2566.00
-24.00,67.00,-4531.00,-1199.00,414.00,3464.00
-113.00,110.00,-4602.00,-715.00,665.00,4417.00
-149.00,-44.00,-4640.00,-248.00,587.00,5234.00
-125.00,-367.00,-4667.00,-62.00,713.00,5373.00
-78.00,-474.00,-4549.00,97.00,925.00,4844.00
-76.00,-640.00,-4412.00,-680.00,1129.00,4350.00
25.00,-682.00,-4279.00,-623.00,827.00,4168.00
-10.00,-720.00,-4185.00,-1134.00,313.00,3788.00
-73.00,-919.00,-4300.00,-1867.00,-204.00,3079.00
57.00,-932.00,-4430.00,-1947.00,-540.00,2364.00
52.00,-778.00,-4512.00,-1805.00,-434.00,1995.00
84.00,-469.00,-4493.00,-1656.00,-249.00,2147.00
130.00,-317.00,-4416.00,-1650.00,-95.00,2661.00
5.00,-171.00,-4330.00,-1885.00,-316.00,2895.00
-26.00,-155.00,-4330.00,-2341.00,-608.00,3174.00
-21.00,-149.00,-4494.00,-2576.00,-938.00,3535.00
90.00,-225.00,-4671.00,-2498.00,-1144.00,4062.00
84.00,-368.00,-4745.00,-2341.00,-1160.00,4322.00
-124.00,-375.00,-4648.00,-2192.00,-725.00,3920.00
-13.00,-265.00,-4383.00,-2116.00,-697.00,3777.00
-163.00,-250.00,-4261.00,-1886.00,-1060.00,4012.00
-204.00,-378.00,-4116.00,-1358.00,-1353.00,4102.00
-183.00,-402.00,-4152.00,-790.00,-1953.00,3896.00
-183.00,-390.00,-4454.00,-1024.00,-2242.00,3213.00
431.00,-212.00,-5306.00,-445.00,-1316.00,3365.00
-77.00,-119.00,-5410.00,100.00,51.00,3151.00
85.00,146.00,-5146.00,248.00,927.00,3462.00
-87.00,86.00,-4778.00,872.00,1227.00,4204.00
-189.00,124.00,-4361.00,1263.00,1332.00,4096.00
-7.00,364.00,-3942.00,838.00,1029.00,4256.00
-256.00,505.00,-3783.00,-102.00,297.00,4726.00
-169.00,295.00,-3805.00,-1326.00,-568.00,5153.00
-248.00,-177.00,-4052.00,-1750.00,-1246.00,5347.00
-78.00,-620.00,-4532.00,-1516.00,-1525.00,4947.00
14.00,-780.00,-4846.00,-1013.00,-1223.00,4305.00
57.00,-696.00,-4809.00,-654.00,-806.00,3392.00
-95.00,-363.00,-4704.00,-766.00,-404.00,2674.00
-103.00,12.00,-4413.00,-735.00,-140.00,2356.00
-192.00,318.00,-4159.00,-1324.00,-289.00,2706.00
-160.00,69.00,-4043.00,-1808.00,-908.00,3236.00
-250.00,-187.00,-4334.00,-1948.00,-1477.00,3197.00
-99.00,-324.00,-4681.00,-2163.00,-1553.00,2920.00
-190.00,-292.00,-4900.00,-1475.00,-1341.00,2786.00
30.00,-8.00,-4958.00,-1703.00,-685.00,2293.00
8.00,152.00,-4743.00,-1703.00,78.00,2208.00
-4.00,61.00,-4436.00,-2117.00,432.00,2241.00
-120.00,-362.00,-4325.00,-2378.00,428.00,1843.00
-128.00,-462.00,-4275.00,-1990.00,316.00,1050.00
-53.00,-366.00,-4360.00,-1805.00,106.00,289.00
-156.00,-218.00,-4619.00,-1190.00,46.00,-238.00
-178.00,-16.00,-4732.00,-420.00,290.00,-360.00
-95.00,161.00,-4695.00,-86.00,733.00,-431.00
-203.00,111.00,-4522.00,-36.00,913.00,-496.00
-182.00,68.00,-4375.00,126.00,884.00,-615.00
-194.00,68.00,-4324.00,16.00,770.00,-809.00
-144.00,142.00,-4361.00,-209.00,623.00,-1042.00
-113.00,129.00,-4608.00,-683.00,564.00,-1235.00
-11.00,-17.00,-4780.00,-781.00,929.00,-1479.00
-42.00,-226.00,-4698.00,-402.00,1247.00,-1832.00
-29.00,-376.00,-4571.00,-195.00,1384.00,-2570.00
-39.00,-437.00,-4520.00,-101.00,1490.00,-3488.00
-82.00,-188.00,-4461.00,-31.00,1708.00,-4393.00
-148.00,-59.00,-4322.00,74.00,1741.00,-4986.00
-87.00,-67.00,-4345.00,-312.00,1576.00,-5535.00
-86.00,-248.00,-4425.00,-371.00,1531.00,-6290.00
-75.00,-330.00,-4490.00,157.00,1878.00,-7269.00
-87.00,-280.00,-4096.00,558.00,1780.00,-8043.00
-237.00,-378.00,-3975.00,1777.00,1154.00,-8810.00
-372.00,-322.00,-3968.00,2344.00,364.00,-9772.00
-311.00,-270.00,-4100.00,2710.00,-444.00,-10751.00
-370.00,28.00,-4163.00,2021.00,-1020.00,-11426.00
-346.00,276.00,-4193.00,1387.00,-1638.00,-11591.00
-288.00,696.00,-4358.00,201.00,-2230.00,-11365.00
-326.00,1165.00,-4692.00,-728.00,-2031.00,-10438.00
29.00,1532.00,-4806.00,-1223.00,-1232.00,-8579.00
78.00,1431.00,-4667.00,-3075.00,-38.00,-7110.00
-91.00,866.00,-4228.00,-3054.00,197.00,-5623.00
-198.00,321.00,-3970.00,-2875.00,-393.00,-5141.00
-121.00,42.00,-4137.00,-3293.00,-920.00,-5224.00
-69.00,-37.00,-4371.00,-3533.00,-770.00,-5747.00
31.00,-109.00,-4438.00,-4285.00,-284.00,-6300.00
11.00,-190.00,-4440.00,-4166.00,-71.00,-6847.00
-86.00,24.00,-4526.00,-3641.00,589.00,-7117.00
37.00,60.00,-4453.00,-3388.00,1156.00,-7109.00
-75.00,8.00,-4357.00,-3142.00,1391.00,-7080.00
-373.00,-232.00,-4370.00,-2758.00,1406.00,-7414.00
-652.00,-459.00,-4370.00,-1621.00,1290.00,-8118.00
-641.00,-408.00,-4467.00,-39.00,954.00,-9126.00
-497.00,-74.00,-4538.00,653.00,892.00,-9905.00
-424.00,238.00,-4505.00,1305.00,1039.00,-10070.00
-452.00,631.00,-4467.00,1764.00,1128.00,-9927.00
-288.00,884.00,-4370.00,831.00,1031.00,-9693.00
-316.00,923.00,-4391.00,217.00,815.00,-9002.00
-181.00,993.00,-4444.00,30.00,662.00,-8238.00
-319.00,1003.00,-4402.00,-147.00,688.00,-7318.00
-129.00,977.00,-4279.00,213.00,694.00,-6316.00
-88.00,843.00,-4177.00,-121.00,468.00,-5530.00
-146.00,568.00,-4160.00,-362.00,110.00,-5135.00
-127.00,551.00,-4193.00,-1397.00,-152.00,-5042.00
-185.00,315.00,-4228.00,-2144.00,-427.00,-5154.00
-269.00,332.00,-4204.00,-1811.00,-415.00,-5336.00
-183.00,572.00,-4207.00,-1335.00,-505.00,-5152.00
-151.00,584.00,-4259.00,-1121.00,-696.00,-4756.00
-180.00,375.00,-4380.00,-1081.00,-734.00,-4562.00
-82.00,163.00,-4549.00,-793.00,-690.00,-4715.00
-136.00,71.00,-4651.00,-586.00,-552.00,-5087.00
-193.00,71.00,-4626.00,-485.00,-166.00,-5515.00
-221.00,199.00,-4483.00,-588.00,102.00,-5941.00
-255.00,277.00,-4410.00,-390.00,125.00,-6210.00
-149.00,591.00,-4497.00,-66.00,199.00,-6114.00
-91.00,864.00,-4442.00,-224.00,368.00,-5540.00
-52.00,905.00,-4292.00,-590.00,359.00,-4739.00
-233.00,711.00,-4330.00,-512.00,321.00,-4050.00
-207.00,317.00,-4311.00,-555.00,142.00,-3906.00
-145.00,214.00,-4398.00,-44.00,-28.00,-3999.00
13.00,313.00,-4493.00,95.00,-107.00,-4077.00
67.00,364.00,-4647.00,402.00,-153.00,-3995.00
-187.00,469.00,-4635.00,561.00,148.00,-3905.00
-284.00,475.00,-4468.00,1035.00,575.00,-3730.00
-279.00,481.00,-4219.00,1051.00,556.00,-3617.00
-389.00,333.00,-4061.00,1071.00,223.00,-3585.00
-278.00,175.00,-4029.00,587.00,-506.00,-3890.00
-36.00,29.00,-4281.00,-143.00,-1202.00,-4315.00
100.00,-137.00,-4485.00,-713.00,-1516.00,-4805.00
142.00,-188.00,-4662.00,-1075.00,-1418.00,-5354.00
-31.00,-85.00,-4759.00,-749.00,-1121.00,-5916.00
-316.00,400.00,-4643.00,-734.00,-573.00,-6048.00
-468.00,818.00,-4244.00,-661.00,-293.00,-5496.00
-539.00,921.00,-4118.00,-172.00,-759.00,-4623.00
-381.00,901.00,-4278.00,-247.00,-1090.00,-3761.00
-152.00,444.00,-4464.00,-246.00,-1168.00,-3233.00
63.00,-55.00,-4702.00,347.00,-937.00,-3266.00
150.00,-490.00,-4790.00,399.00,-488.00,-3874.00
239.00,-840.00,-4725.00,-48.00,-307.00,-5064.00
98.00,-1023.00,-4657.00,-699.00,-612.00,-6874.00
-249.00,-869.00,-4543.00,-1646.00,-719.00,-8806.00
-649.00,-318.00,-4234.00,-1834.00,-559.00,-10149.00
-1408.00,538.00,-3749.00,-1374.00,-432.00,-10586.00
-1900.00,1595.00,-3315.00,320.00,-470.00,-9462.00
-1333.00,2369.00,-3230.00,1738.00,-1244.00,-6775.00
-710.00,2297.00,-3707.00,1780.00,-2402.00,-3462.00
-372.00,1102.00,-4735.00,1864.00,-3117.00,-1431.00
-355.00,122.00,-5521.00,1394.00,-2615.00,-1313.00
-170.00,-449.00,-5803.00,672.00,-1507.00,-2275.00
-11.00,-572.00,-5752.00,200.00,-727.00,-3483.00
-45.00,-537.00,-5490.00,-1055.00,114.00,-4508.00
-125.00,-712.00,-4991.00,-1812.00,738.00,-5561.00
-373.00,-829.00,-4442.00,-2768.00,962.00,-6887.00
-1261.00,-638.00,-3711.00,-3395.00,832.00,-8547.00
-2019.00,359.00,-3093.00,-2008.00,705.00,-9204.00
-1590.00,1839.00,-2780.00,-380.00,-234.00,-7583.00
-740.00,2327.00,-3324.00,555.00,-1885.00,-4293.00
-413.00,1617.00,-4377.00,70.00,-2675.00,-1628.00
-55.00,260.00,-5363.00,-457.00,-2034.00,-788.00
261.00,-641.00,-5758.00,-806.00,-655.00,-1451.00
423.00,-1098.00,-5591.00,-910.00,884.00,-2794.00
574.00,-1421.00,-5282.00,-830.00,2022.00,-4290.00
262.00,-1446.00,-4963.00,-1102.00,2645.00,-6167.00
-684.00,-1142.00,-4284.00,-1849.00,3165.00,-8249.00
-1827.00,-31.00,-3155.00,-1987.00,3069.00,-9717.00
-1792.00,1399.00,-2396.00,-1317.00,1740.00,-9110.00
-1135.00,1902.00,-2593.00,-818.00,-557.00,-6675.00
-534.00,1387.00,-3540.00,-713.00,-2105.00,-4293.00
-19.00,279.00,-4733.00,-425.00,-2089.00,-3188.00
315.00,-494.00,-5396.00,87.00,-721.00,-3413.00
453.00,-861.00,-5628.00,243.00,1108.00,-4311.00
202.00,-664.00,-5400.00,446.00,2760.00,-5309.00
-634.00,-412.00,-4778.00,-100.00,3548.00,-6378.00
-1606.00,338.00,-4086.00,-357.00,3368.00,-7177.00
-1716.00,1162.00,-3500.00,-618.00,2313.00,-6777.00
-1219.00,1368.00,-3531.00,-889.00,856.00,-5412.00
-610.00,1003.00,-4015.00,-905.00,94.00,-3990.00
-128.00,419.00,-4486.00,-963.00,-63.00,-3213.00
328.00,-357.00,-4823.00,-947.00,279.00,-3215.00
420.00,-645.00,-4961.00,-576.00,832.00,-3872.00
745.00,-674.00,-5040.00,-34.00,1683.00,-4506.00
391.00,-523.00,-4750.00,9.00,2446.00,-5049.00
-215.00,-304.00,-4425.00,216.00,2895.00,-5520.00
-800.00,-21.00,-3914.00,101.00,2831.00,-6017.00
-1315.00,270.00,-3500.00,240.00,1974.00,-6345.00
-1034.00,635.00,-3406.00,293.00,639.00,-6195.00
-747.00,804.00,-3690.00,157.00,-518.00,-5516.00
-424.00,515.00,-4251.00,-178.00,-1004.00,-4894.00
-212.00,82.00,-4678.00,-70.00,-858.00,-4631.00
-81.00,-149.00,-4890.00,-271.00,-416.00,-4840.00
67.00,-232.00,-5031.00,54.00,156.00,-5148.00
-91.00,-58.00,-5042.00,475.00,873.00,-5251.00
-264.00,369.00,-4912.00,1064.00,1542.00,-4887.00
-571.00,633.00,-4566.00,612.00,1730.00,-4182.00
-961.00,525.00,-4278.00,336.00,1427.00,-3647.00
-897.00,300.00,-4038.00,80.00,696.00,-3402.00
-573.00,100.00,-4058.00,-147.00,-137.00,-3400.00
-234.00,-304.00,-4307.00,-326.00,-681.00,-3584.00
-19.00,-505.00,-4591.00,-658.00,-712.00,-4089.00
-14.00,-576.00,-4709.00,-595.00,-561.00,-4810.00
-224.00,-221.00,-4664.00,-396.00,-303.00,-5273.00
-268.00,125.00,-4676.00,-112.00,-83.00,-5228.00
-369.00,547.00,-4643.00,-33.00,204.00,-4655.00
-146.00,532.00,-4520.00,-263.00,395.00,-3717.00
-248.00,412.00,-4518.00,-177.00,428.00,-2967.00
-387.00,15.00,-4398.00,-258.00,382.00,-2720.00
-597.00,29.00,-4321.00,219.00,-6.00,-2822.00
-534.00,69.00,-4296.00,-250.00,-329.00,-2909.00
-353.00,-200.00,-4360.00,-370.00,-708.00,-3070.00
-195.00,-233.00,-4456.00,-475.00,-744.00,-3383.00
-144.00,-436.00,-4408.00,-836.00,-561.00,-3817.00
-239.00,-291.00,-4366.00,-527.00,-389.00,-4281.00
-252.00,-86.00,-4150.00,-915.00,-310.00,-4430.00
-312.00,-11.00,-4009.00,-495.00,-803.00,-4389.00
-300.00,180.00,-4193.00,-36.00,-1484.00,-4265.00
-165.00,138.00,-4403.00,-316.00,-1860.00,-4091.00
-110.00,79.00,-4691.00,-92.00,-1877.00,-3986.00
-229.00,28.00,-4881.00,-245.00,-1401.00,-4078.00
-353.00,181.00,-4829.00,-167.00,-691.00,-3997.00
-477.00,388.00,-4555.00,-137.00,-80.00,-3509.00
-480.00,312.00,-4297.00,-321.00,281.00,-2802.00
-548.00,-3.00,-4074.00,-290.00,141.00,-2412.00
-476.00,-207.00,-4061.00,-347.00,-246.00,-2589.00
-413.00,-601.00,-4129.00,-461.00,-655.00,-3283.00
-456.00,-448.00,-4264.00,-393.00,-953.00,-4132.00
-419.00,-28.00,-4488.00,146.00,-929.00,-4479.00
-417.00,436.00,-4525.00,110.00,-634.00,-4054.00
-522.00,708.00,-4389.00,49.00,-238.00,-3091.00
-520.00,532.00,-4186.00,-281.00,-54.00,-2055.00
-423.00,150.00,-4076.00,-202.00,-237.00,-1452.00
-417.00,-403.00,-4167.00,353.00,-506.00,-1538.00
-374.00,-527.00,-4345.00,831.00,-712.00,-2202.00
-462.00,-255.00,-4549.00,854.00,-814.00,-2800.00
-553.00,129.00,-4715.00,1152.00,-620.00,-2830.00
-602.00,455.00,-4737.00,639.00,-73.00,-2302.00
-439.00,321.00,-4629.00,342.00,349.00,-1587.00
-516.00,-84.00,-4499.00,284.00,568.00,-1367.00
-451.00,-394.00,-4382.00,301.00,711.00,-1626.00
-244.00,-498.00,-4276.00,273.00,631.00,-2192.00
-312.00,-391.00,-4176.00,226.00,439.00,-2684.00
-390.00,-172.00,-4196.00,387.00,279.00,-2884.00
-206.00,218.00,-4157.00,253.00,248.00,-2622.00
391.00,363.00,-3999.00,452.00,124.00,-1494.00
-936.00,103.00,-4026.00,1097.00,-168.00,-844.00
-956.00,-497.00,-4077.00,523.00,-243.00,-1114.00
-684.00,-622.00,-4073.00,1305.00,-516.00,-1770.00
-644.00,-515.00,-4226.00,1286.00,-1060.00,-2414.00
-185.00,-154.00,-4660.00,1447.00,-1140.00,-2770.00
-140.00,112.00,-4932.00,1338.00,-656.00,-2626.00
-209.00,349.00,-5032.00,925.00,118.00,-2038.00
-263.00,452.00,-4957.00,805.00,846.00,-1270.00
-275.00,458.00,-4774.00,537.00,1506.00,-371.00
-432.00,273.00,-4519.00,247.00,1831.00,459.00
-459.00,28.00,-4224.00,-2.00,1822.00,946.00
-484.00,-224.00,-3968.00,-145.00,1374.00,1093.00
-503.00,-664.00,-4005.00,110.00,462.00,784.00
-419.00,-747.00,-4196.00,383.00,-111.00,119.00
-390.00,-644.00,-4355.00,402.00,-351.00,-571.00
-438.00,-315.00,-4450.00,246.00,-463.00,-841.00
-389.00,-139.00,-4601.00,596.00,-509.00,-804.00
